r,n_r,j,k,in_window_d0.5,in_window_d1,w,abs_D,arg_D,abs_H,arg_H,arg_DH,abs_term,term_re,term_im
343,192,26,166,1,1,6.626339810158129e-10,0.010102608723487746,2.586220839763172,2.002741758507865e-09,-1.9857551806086096,0.6004656591545626,1.3407017915448343e-20,1.1061763056008874e-20,7.575323588987471e-21
343,192,27,165,1,1,2.4249832638585744e-10,0.008553371992944103,2.853813875163912,2.5274773285650405e-09,1.7439758160276526,-1.6853956159880215,5.242438864325217e-21,-5.99465624229891e-22,-5.208052055380605e-21
343,192,28,164,1,1,8.807007522462801e-11,0.008693233176313075,2.68013539918255,1.932243238056342e-09,2.5658614051577335,-1.0371885028393033,1.4793518943692406e-21,7.524618382094017e-22,-1.2736888196935658e-21
343,192,29,163,1,1,3.1748300232095604e-11,0.008509573669140508,2.4537812153454586,2.130589608791646e-10,1.0185718831852073,-2.810832208648921,5.756096757145784e-23,-5.444091291924609e-23,-1.8693634967054598e-23
343,192,30,162,1,1,1.1362216031167149e-11,0.007857590215686154,2.1849042697917547,4.013396483596798e-10,0.27916166212330257,2.464065931915057,3.5831458325954334e-23,-2.7917203567485896e-23,2.2461592791611083e-23
343,192,31,161,1,1,4.037618445139914e-12,0.006529833636367097,1.9138896485899897,1.448147261915931e-10,1.577475555485459,-2.791820103104138,3.8180368867661224e-24,-3.586857351400969e-24,-1.308380682143988e-24
343,192,32,160,1,1,1.4248484430337808e-12,0.00472299828386364,1.7495086647128786,1.4089601124450973e-10,-0.7348885387077398,1.0146201260051386,9.4816770368966e-25,5.005781123324045e-25,8.052599255978468e-25
343,192,33,159,1,1,4.993992352363744e-13,0.003332308036885052,1.8128687077419674,5.424334344692986e-11,1.879076098700549,-2.59124050073707,9.026917310501688e-26,-7.694006341919275e-26,-4.720964153765732e-26
343,192,34,158,1,1,1.7386470001749266e-13,0.0042448305277389495,1.7830809879758656,2.2605580925127325e-11,2.9768595253547017,-1.523244793849019,1.6683510679955577e-26,7.930275700711227e-28,-1.6664652288040665e-26
343,192,35,157,1,1,6.01315471719485e-14,0.004701646266313542,1.946983336644822,1.9253554859596552e-11,2.5930710293762753,-1.7431309411584894,5.443312356966405e-27,-9.334346961233193e-28,-5.362681146924206e-27
343,192,36,156,1,1,2.0661361578778936e-14,0.0037430027481801624,1.8299638028058134,1.1346269247071058e-11,-0.3744738623177947,1.4554899404880186,8.77469781718442e-28,1.0095381583607966e-28,8.716430145978028e-28
343,192,37,155,0,1,7.053665403850561e-15,0.003180513488626294,1.8636297466975842,5.438057544418256e-12,-1.5074238357958085,0.35620591090177584,1.2199889452049806e-28,1.1434061449994083e-28,4.254355579872852e-29
343,192,38,154,0,1,2.3927641529556057e-15,0.0033450407675803605,1.9881415652330043,6.184091837963318e-12,-1.1581968096455422,0.8299447555874623,4.949681332388556e-29,3.340621727814003e-29,3.652340587055476e-29
343,192,39,153,0,1,8.065665281069866e-16,0.0022719573804604602,1.9849646804952508,1.9206100611172907e-12,-1.975603313752399,0.009361366742851875,3.5194886983309595e-30,3.519334483931552e-30,3.2946743231809415e-32
343,192,40,152,0,1,2.701833598989748e-16,0.0022690220698154736,2.454118188175493,3.408317369485843e-13,1.760628461235192,-2.0684386577689016,2.089475802178243e-31,-9.974220534193164e-32,-1.836044219304428e-31
343,192,41,151,0,1,8.99445650076826e-17,0.0018579754254436451,1.9929958519161692,2.431737945675864e-13,-0.7224838494593029,1.2705120024568666,4.0637937961982714e-32,1.2020369636006191e-32,3.881948886340128e-32
343,192,42,150,0,1,2.975817115723066e-17,0.001340886396200093,1.7072440993865734,3.871230012616895e-14,1.3700060367687548,3.077250136155328,1.544710853931366e-33,-1.5415144366871362e-33,9.932202041094384e-35
343,192,43,149,0,1,9.785140153683356e-18,0.0007683452891218422,2.371112432796324,5.3267135674156505e-14,1.089454025293443,-2.8226188490898187,4.004818399063376e-34,-3.802806248075591e-34,-1.2558801889805345e-34
343,192,44,148,0,1,3.197934314739805e-18,0.0012031396771260538,1.6465437939960437,7.646393341836419e-14,0.24609235745867666,1.8926361514547205,2.941996985096681e-34,-9.305902859117398e-35,2.7909403397573125e-34
343,192,45,147,0,1,1.0387803096438762e-18,0.001381590946667506,1.2378492453326082,1.6486703283474277e-14,3.0339998654687057,-2.0113361963782723,2.3661213236150074e-35,-1.0089800309357575e-35,-2.1402077972100072e-35
343,192,46,146,0,1,3.3538030346772034e-19,0.001375015171507036,0.927930762694572,1.496070387548537e-14,-1.0777218437586604,-0.14979108106408845,6.8991735564671e-36,6.821918520762232e-36,-1.0295744064107984e-36
343,192,47,145,0,1,1.0762599856314219e-19,0.0009482363553886309,1.2499942435879043,2.6223933921060383e-14,-1.0209005669285438,0.22909367665936067,2.6762805506638738e-36,2.6063563421820062e-36,6.077698605799407e-37
344,193,0,193,1,1,0.16663509919947184,0.9999999999999998,0.31512889272119843,0.13004744288380127,1.014350726592339,1.3294796193135374,0.021670468545579868,0.005178838651227502,0.02104254825845764
344,193,1,192,1,1,0.24180882816163957,0.9975954207533365,0.39509996627583965,0.09749518658713233,1.2524220365117378,1.6475220027875774,0.023518508391025403,-0.0018027035377968998,0.02344931762106409
344,193,2,191,1,1,0.2185842514455499,0.9874829901604438,0.5240744448890677,0.0678040682323791,1.6079574870591524,2.13203193194822,0.014635388129636771,-0.00778943162680805,0.012390292193342152
344,193,3,190,1,1,0.15754563028716992,0.95064455661289,0.7335227583594347,0.042616586596732314,2.1588442061427124,2.892366964502147,0.006382681736102591,-0.006185480478832727,0.0015743117195640842
344,193,4,189,1,1,0.0990244273544121,0.8351820771048222,1.055428692598929,0.023434650872109924,3.045247677433993,-2.1825089371466646,0.0019381259358435049,-0.0011130082730388166,-0.0015866772599796124
344,193,5,188,1,1,0.056713990212072386,0.5968029957733548,1.4333937165162012,0.010926781378034833,-1.7614560176778633,-0.3280623011616622,0.00036983963536805733,0.00035011551987087087,-0.00011916576116791027
344,193,6,187,1,1,0.030347903680843287,0.33934220705238705,1.6510090771824324,0.004048735419044184,0.7767024935528146,2.427711570735247,4.169519162342175e-05,-3.151432449510424e-05,2.7300849000189205e-05
344,193,7,186,1,1,0.015412976611400583,0.25353658096545717,1.2394882947620762,0.0022982929502598764,-0.5593604899254787,0.6801278048365975,8.981162073463412e-06,6.982784802734203e-06,5.648184539170257e-06
344,193,8,185,1,1,0.007508321463553713,0.14317193728333336,0.8115571960160283,0.0011408788083713082,-3.104441270361356,-2.292884074345328,1.2264229620786427e-06,-8.106077083994594e-07,-9.203414719532791e-07
344,193,9,184,1,1,0.0035344515795354627,0.11471079270810389,1.2100739024330371,0.0005694493166796763,-2.3940451595577503,-1.183971257124713,2.3087738430826764e-07,8.709848908545122e-08,-2.138181932952831e-07
344,193,10,183,1,1,0.0016165216402005405,0.0652347515853448,1.3973227125202639,0.00018738980309682335,-0.7990488458310198,0.598273866689244,1.9760889544031668e-08,1.632860153132293e-08,1.1129668800224859e-08
344,193,11,182,1,1,0.0007212693211762077,0.04242031885506562,0.8518718614981986,0.00011284105325711351,-2.0423548814588828,-1.1904830199606844,3.4525384180888324e-09,1.2816216479751546e-09,-3.205848948378695e-09
344,193,12,181,1,1,0.00031494965559997554,0.031595692137664076,1.6350462577120368,6.408517790741374e-05,-1.0060159203741508,0.629030337337886,6.377149606771609e-10,5.156552968754495e-10,3.752065909279381e-10
344,193,13,180,1,1,0.00013492517790200136,0.01111861045030421,2.5530629455148324,4.1653587434815915e-05,2.617079980546902,-1.113042381117852,6.24878993344448e-11,2.7615552691218873e-11,-5.6054605634062056e-11
344,193,14,179,1,1,5.682232925682964e-05,0.020175045373025054,1.827310678394654,1.7469388361144928e-05,2.863684195970228,-1.5921904328147045,2.0026785771082264e-11,-4.284224942263218e-13,-2.0022202738142068e-11
344,193,15,178,1,1,2.356261838680889e-05,0.024114333975863253,2.087234625645036,8.584704810563878e-06,-1.6032254073482284,0.48400921829680765,4.877802224033423e-12,4.317520425001482e-12,2.2697955671118116e-12
344,193,16,177,1,1,9.63355601839793e-06,0.021168221290206325,2.5487349623713036,3.777309800066255e-06,2.207081200561019,-1.5273691442472639,7.702888287199688e-13,3.3440960102450714e-14,-7.695625912414192e-13
344,193,17,176,1,1,3.887686765290546e-06,0.015980158956521398,2.098640646397312,1.3969563877653265e-06,-2.900535409710875,-0.8018947633135632,8.67871064708051e-14,6.034708812363467e-14,-6.237171477980332e-14
344,193,18,175,1,1,1.550042101889305e-06,0.01828009607111805,1.9396482636811907,1.6264463356091103e-06,-1.1819803852304678,0.7576678784507228,4.6085224423984196e-14,3.347818207809252e-14,3.16711104155676e-14
344,193,19,174,1,1,6.110651333477191e-07,0.017449836877155313,2.0004321655997965,4.638779003127149e-07,-0.17319864065648533,1.8272335249433114,4.946323973415174e-15,-1.2545651919223198e-15,4.784578040872423e-15
344,193,20,173,1,1,2.383511368087302e-07,0.012067539548182415,2.0939475616622083,2.73626420071269e-07,-2.6116509151257388,-0.5177033534635307,7.870348925774758e-16,6.83900303985574e-16,-3.8949235723294816e-16
344,193,21,172,1,1,9.204184524087125e-08,0.013856414679884554,2.375411983078907,1.0279940826456881e-07,2.1959869207845517,-1.7117864033161279,1.3110727880589062e-16,-1.8423645262975805e-17,-1.2980634749930206e-16
344,193,22,171,1,1,3.52054736288691e-08,0.006907895138337719,2.199747060200389,6.377020648101835e-08,-0.7780399913005518,1.4217070688998374,1.5508641287590953e-17,2.3036156608587603e-18,1.5336600323220825e-17
344,193,23,170,1,1,1.334386494066087e-08,0.004264348930502237,3.0964900134064326,7.546115355020356e-09,2.610417926860226,-0.5762773669129281,4.29395818672969e-19,3.6004708060769382e-19,-2.3398048816024412e-19
344,193,24,169,1,1,5.013780294501752e-09,0.005005373922370198,2.497724165405327,3.951826482311288e-09,-0.5012451054632078,1.9964790599421194,9.91744254146734e-20,-4.0953353210601586e-20,9.03238037127441e-20
344,193,25,168,1,1,1.8681266420143533e-09,0.008047172246611589,2.3280161474007532,4.360537928537596e-09,-2.425160171377522,-0.09714402397676863,6.555256349246315e-20,6.524349815483744e-20,-6.3580287002449105e-21
344,193,26,167,1,1,6.904500834390783e-10,0.010102608723487746,2.586220839763172,1.8184388885165918e-09,-1.9669750849326644,0.6192457548305078,1.2684242311314956e-20,1.0328987399248733e-20,7.362202273661968e-21
344,193,27,166,1,1,2.5319535339114203e-10,0.008553371992944103,2.853813875163912,2.2902694326359123e-09,1.7629971775642623,-1.666374254451412,4.9599770650324975e-21,-4.733428846805892e-22,-4.937339263122461e-21
344,193,28,165,1,1,9.214591856795027e-11,0.008693233176313075,2.68013539918255,1.7473587656934466e-09,2.584907769063012,-1.0181421389340248,1.3997146735632543e-21,7.347776220066076e-22,-1.1913450438838456e-21
344,193,29,164,1,1,3.3287523949013234e-11,0.008509573669140508,2.4537812153454586,1.922358046913149e-10,1.0374764426350755,-2.7919276491990526,5.445322102177348e-23,-5.1158122085399405e-23,-1.8654753398034605e-23
344,193,30,163,1,1,1.193850759523258e-11,0.007857590215686154,2.1849042697917547,3.6144183314564165e-10,0.2982347864502634,2.483139056242018,3.3906099509490947e-23,-2.681767041153258e-23,2.0746954900561004e-23
344,193,31,162,1,1,4.251587783882467e-12,0.006529833636367097,1.9138896485899897,1.3012941603021455e-10,1.596568172638558,-2.7727274859510387,3.612673788147548e-24,-3.369674937670114e-24,-1.3025754158613102e-24
344,193,32,161,1,1,1.5036491226680133e-12,0.00472299828386364,1.7495086647128786,1.263520291666334e-10,-0.7158060561469034,1.0337026085659753,8.97318277339791e-25,4.591048931860385e-25,7.7097521873318745e-25
344,193,33,160,1,1,5.281909281808366e-13,0.003332308036885052,1.8128687077419674,4.854060251196968e-11,1.8982297895708828,-2.5720868098667364,8.543606571008812e-26,-7.195148085262371e-26,-4.6068489525195164e-26
344,193,34,159,1,1,1.8430332988509684e-13,0.0042448305277389495,1.7830809879758656,2.0184623553613245e-11,2.996002032753103,-1.5041022864506177,1.5791165747688756e-26,1.0523960474569536e-27,-1.5756058461121412e-26
344,193,35,158,1,1,6.388759146103013e-14,0.004701646266313542,1.946983336644822,1.715115911503181e-11,2.6123396968917945,-1.7238622736429703,5.151811249268102e-27,-7.854912256706427e-28,-5.091577622159932e-27
344,193,36,157,1,1,2.200286935965055e-14,0.0037430027481801624,1.8299638028058134,1.0083894681236292e-11,-0.3551774829314842,1.4747863198743292,8.30477302334207e-28,7.961169083058867e-29,8.266526044085248e-28
344,193,37,156,0,1,7.529316672766209e-15,0.003180513488626294,1.8636297466975842,4.8219922434772614e-12,-1.4881735233664426,0.3754562233311418,1.1547269784684448e-28,1.0742891856059118e-28,4.234349306482068e-29
344,193,38,155,0,1,2.5602078383313488e-15,0.0033450407675803605,1.9881415652330043,5.471031389517154e-12,-1.1389477114939854,0.849193853739019,4.685391059145823e-29,3.095115794910988e-29,3.517548520378381e-29
344,193,39,154,0,1,8.650967002770206e-16,0.0022719573804604602,1.9849646804952508,1.6949987048980052e-12,-1.9563372252575255,0.028627455237725353,3.331456956470958e-30,3.330091933250408e-30,9.535810882822296e-32
344,193,40,153,0,1,2.905005248090482e-16,0.0022690220698154736,2.454118188175493,3.0005681242366377e-13,1.780011594010595,-2.0490555249934985,1.977830786538949e-31,-9.102657540239849e-32,-1.7559131177915446e-31
344,193,41,152,0,1,9.69487176786889e-17,0.0018579754254436451,1.9929958519161692,2.135851256026846e-13,-0.7031469354517295,1.2898489164644398,3.847273305029717e-32,1.066718227357432e-32,3.6964339716837493e-32
344,193,42,151,0,1,3.2156397484348374e-17,0.001340886396200093,1.7072440993865734,3.391838052075655e-14,1.3893663104804665,3.09661040986704,1.4624953069732279e-33,-1.4610159482956573e-33,6.576413722127051e-35
344,193,43,150,0,1,1.0600775364322913e-17,0.0007683452891218422,2.371112432796324,4.6545028052818346e-14,1.1087777828695695,-2.8032950915136925,3.79111851271383e-34,-3.576241858694741e-34,-1.2582025852624463e-34
344,193,44,149,0,1,3.473483283067324e-18,0.0012031396771260538,1.6465437939960437,6.665994088030125e-14,0.26545949473280217,1.9120032887288458,2.7857759607617394e-34,-9.321894951531448e-35,2.625180079286774e-34
344,193,45,148,0,1,1.1312546648678279e-18,0.001381590946667506,1.2378492453326082,1.4340570195094794e-14,3.053334835158745,-1.9920012266882337,2.2413324631841803e-35,-9.163919475045114e-36,-2.0454332081669525e-35
344,193,46,147,0,1,3.662110003402146e-19,0.001375015171507036,0.927930762694572,1.2976847914813803e-14,-1.0582296426970899,-0.13029888000251794,6.534435726215471e-36,6.479043996594436e-36,-8.490224674499036e-37
344,193,47,146,0,1,1.1783779233432176e-19,0.0009482363553886309,1.2499942435879043,2.2683812373209216e-14,-1.0013852093740685,0.248609034213836,2.5346456128573667e-36,2.4567194915962997e-36,6.236647515996967e-37
345,193,0,193,1,1,0.1673396796386327,0.9999999999999998,0.31512889272119843,0.13905074011064916,0.9894463208813923,1.3045752136025908,0.0232687063036308,0.006121707160486522,0.022448995400370944
345,193,1,192,1,1,0.24237567107134042,0.9975954207533365,0.39509996627583965,0.10442582932331054,1.2274339262557936,1.6225338925316333,0.025249419884298702,-0.0013057608009737205,0.02521563390486662
345,193,2,191,1,1,0.21868481600421694,0.9874829901604438,0.5240744448890677,0.07275181085168732,1.5828967590803704,2.1069712039694384,0.01571057429372606,-0.008025768830282934,0.013505894243682832
345,193,3,190,1,1,0.1573212800632973,0.95064455661289,0.7335227583594347,0.04580771162353574,2.133722231451967,2.867244989811402,0.00685084645308418,-0.006594639406827419,0.0018560248429519998
345,193,4,189,1,1,0.09869684079442707,0.8351820771048222,1.055428692598929,0.025234646143609735,3.020076053957294,-2.2076805606233636,0.0020800876547734785,-0.0012370144076056149,-0.0016722918426271053
345,193,5,188,1,1,0.0564195173085723,0.5968029957733548,1.4333937165162012,0.011787314373183429,-1.7866637407790331,-0.353270024262832,0.0003968946339931819,0.00037238496482413846,-0.00013731273963295254
345,193,6,187,1,1,0.030133151289805662,0.33934220705238705,1.6510090771824324,0.004375573387343303,0.7514764834838643,2.402485560666297,4.47422071741982e-05,-3.306763830049817e-05,3.0139615127706913e-05
345,193,7,186,1,1,0.015274869317413009,0.25353658096545717,1.2394882947620762,0.0024882512027760624,-0.5846159554713262,0.6548723392907501,9.63634533845257e-06,7.642833020008161e-06,5.869093193176397e-06
345,193,8,185,1,1,0.007426897011270679,0.14317193728333336,0.8115571960160283,0.0012373922354365437,-3.12972107558243,-2.318163879566402,1.3157479124064053e-06,-8.943273663089571e-07,-9.65075712507935e-07
345,193,9,184,1,1,0.003489462722755747,0.11471079270810389,1.2100739024330371,0.0006187355291568298,-2.4193039891337973,-1.2092300867007602,2.476668605637116e-07,8.760958602681477e-08,-2.3165369467741089e-07
345,193,10,183,1,1,0.0015928997772579672,0.0652347515853448,1.3973227125202639,0.00020397417880802638,-0.8242845150137057,0.573038197506558,2.1195450796455958e-08,1.7809638263152165e-08,1.1491906691261111e-08
345,193,11,182,1,1,0.0007093706291213126,0.04242031885506562,0.8518718614981986,0.00012305598529581307,-2.0677379323717413,-1.2158660708735427,3.7029672719795157e-09,1.2868735867729848e-09,-3.472164021041841e-09
345,193,12,181,1,1,0.0003091605711208786,0.031595692137664076,1.6350462577120368,7.00114888641155e-05,-1.0313354010605436,0.6037108566514933,6.838821806954757e-10,5.629954938671386e-10,3.8824078992050303e-10
345,193,13,180,1,1,0.00013219090712624605,0.01111861045030421,2.5530629455148324,4.558816883471146e-05,2.5917352082514267,-1.1383871534133274,6.700454238358419e-11,2.8078886452088854e-11,-6.083736381241574e-11
345,193,14,179,1,1,5.5563760412955066e-05,0.020175045373025054,1.827310678394654,1.915373420667384e-05,2.838426194306066,-1.6174484344788667,2.1471362620094378e-11,-1.0013210131219839e-12,-2.1448001515112458e-11
345,193,15,178,1,1,2.2996330899234582e-05,0.024114333975863253,2.087234625645036,9.429415345263515e-06,-1.628520891346576,0.4587137342984599,5.2289993340863925e-12,4.688439978849797e-12,2.315375693186499e-12
345,193,16,177,1,1,9.383879235184769e-06,0.021168221290206325,2.5487349623713036,4.156476084301483e-06,2.1817193480164083,-1.552730996791874,8.25642543269745e-13,1.4914693727480825e-14,-8.255078201737087e-13
345,193,17,176,1,1,3.7796031963311047e-06,0.015980158956521398,2.098640646397312,1.5401215612948922e-06,-2.9260738277202587,-0.8274331813229469,9.302127833902254e-14,6.295379387533551e-14,-6.84819542691918e-14
345,193,18,175,1,1,1.504028145310052e-06,0.01828009607111805,1.9396482636811907,1.7962568878425761e-06,-1.207523846438793,0.7321244172423979,4.9385889883489106e-14,3.673105253443114e-14,3.301205687770717e-14
345,193,19,174,1,1,5.917739764377823e-07,0.017449836877155313,2.0004321655997965,5.132754247515693e-07,-0.19866721504992757,1.8017649505498692,5.300266485093743e-15,-1.2133398279586796e-15,5.15951851192504e-15
345,193,20,173,1,1,2.3037737876498102e-07,0.012067539548182415,2.0939475616622083,3.0330688197816285e-07,-2.637201973847264,-0.543254412185056,8.432198621082337e-16,7.218222842760233e-16,-4.358810913269496e-16
345,193,21,172,1,1,8.878927658332881e-08,0.013856414679884554,2.375411983078907,1.1416269196488217e-07,2.170306937916151,-1.7374663861845288,1.4045447813593112e-16,-2.3301324662151544e-17,-1.385081539023092e-16
345,193,22,171,1,1,3.389505409342275e-08,0.006907895138337719,2.199747060200389,7.096423581751785e-08,-0.8036552573353933,1.396091802864996,1.6615813086257326e-17,2.888113555888735e-18,1.6362886194242507e-17
345,193,23,170,1,1,1.2822037820076368e-08,0.004264348930502237,3.0964900134064326,8.424904776810895e-09,2.584755765936751,-0.601939527836403,4.606539379272341e-19,3.79688905876168e-19,-2.608416862436419e-19
345,193,24,169,1,1,4.8082641825286375e-09,0.005005373922370198,2.497724165405327,4.409678210774758e-09,-0.5268413624302792,1.9708828029750478,1.0612843171351236e-19,-4.133681090738129e-20,9.77471845219956e-20
345,193,25,168,1,1,1.788031914477447e-09,0.008047172246611589,2.3280161474007532,4.8793603621057114e-09,-2.4508827668125734,-0.12286661941182034,7.02071684010885e-20,6.967790378369619e-20,-8.60443020825762e-21
345,193,26,167,1,1,6.595465995861692e-10,0.010102608723487746,2.586220839763172,2.038413897609722e-09,-1.9921306645188697,0.5940901752443025,1.3582239686040365e-20,1.1255033213770259e-20,7.602727289991285e-21
345,193,27,166,1,1,2.413856719940615e-10,0.008553371992944103,2.853813875163912,2.5716031060804263e-09,1.7372404177180087,-1.6921310142976655,5.309489788391869e-21,-6.426457219171748e-22,-5.270454277302772e-21
345,193,28,165,1,1,8.767438368728405e-11,0.008693233176313075,2.68013539918255,1.965584485761032e-09,2.5591319958747953,-1.0439179121222413,1.498117116600966e-21,7.533095504966066e-22,-1.2949438660356648e-21
345,193,29,164,1,1,3.160947394119903e-11,0.008509573669140508,2.4537812153454586,2.167956844803488e-10,1.011916273051672,-2.817487818782456,5.83143854990676e-23,-5.527831587576641e-23,-1.8570819854622915e-23
345,193,30,163,1,1,1.1314184720222826e-11,0.007857590215686154,2.1849042697917547,4.080773209231626e-10,0.27248583209300714,2.4573901018847617,3.62789826819591e-23,-2.811342988088355e-23,2.293032151476581e-23
345,193,31,162,1,1,4.021241051720317e-12,0.006529833636367097,1.9138896485899897,1.472313395256951e-10,1.5707156086010006,-2.798580049988596,3.8660056780621066e-24,-3.6407943182825024e-24,-1.300237145589333e-24
345,193,32,161,1,1,1.4193498981109436e-12,0.00472299828386364,1.7495086647128786,1.4318190193394657e-10,-0.7414778975641378,1.0080307671487407,9.59832355480011e-25,5.120967632859349e-25,8.118097410467405e-25
345,193,33,160,1,1,4.9758374217934e-13,0.003332308036885052,1.8128687077419674,5.50992176928417e-11,1.8724587988691421,-2.597857800568477,9.136013975482336e-26,-7.818440709399425e-26,-4.726387228509145e-26
345,193,34,159,1,1,1.7327622080598196e-13,0.0042448305277389495,1.7830809879758656,2.2954619429751344e-11,2.9703123200326185,-1.5297919991711024,1.6883769722816513e-26,6.92113639079955e-28,-1.6869577907099368e-26
345,193,35,158,1,1,5.994474240536747e-14,0.004701646266313542,1.946983336644822,1.9545277651225955e-11,2.5862598834335517,-1.7499420871012128,5.508621005929729e-27,-9.815760533243354e-28,-5.420462511493875e-27
345,193,36,157,1,1,2.0603497473330787e-14,0.0037430027481801624,1.8299638028058134,1.1514402238312538e-11,-0.38133064863479077,1.4486331541710225,8.879785836078826e-28,1.0820866349569295e-28,8.813607945051432e-28
345,193,37,156,0,1,7.0362697336732475e-15,0.003180513488626294,1.8636297466975842,5.516462682664725e-12,-1.5141494880785833,0.3494802586190011,1.2345264695193363e-28,1.1599003371720357e-28,4.22713628562026e-29
345,193,38,155,0,1,2.387732449945569e-15,0.0033450407675803605,1.9881415652330043,6.269944395259646e-12,-1.1648255853015157,0.8233159799314889,5.0078437048853e-29,3.4042970760349707e-29,3.6727727932257237e-29
345,193,39,154,0,1,8.051871664929115e-16,0.0022719573804604602,1.9849646804952508,1.9465757183328846e-12,-1.9822882709765175,0.0026764095187333833,3.560970092015816e-30,3.5609573381100784e-30,9.530602871968606e-33
345,193,40,153,0,1,2.6983549678725e-16,0.0022690220698154736,2.454118188175493,3.452600731158465e-13,1.7537533308838644,-2.075313788120229,2.1138986368075012e-31,-1.0218270584596342e-31,-1.8505234149549e-31
345,193,41,152,0,1,8.986951785344911e-17,0.0018579754254436451,1.9929958519161692,2.4617015262729823e-13,-0.7291400998761862,1.2638557520399831,4.110434878983263e-32,1.2419416738525262e-32,3.918323081767319e-32
345,193,42,151,0,1,2.97477498121173e-17,0.001340886396200093,1.7072440993865734,3.9165728253470265e-14,1.3633664394920402,3.0706105388786136,1.562256395667876e-33,-1.5583223642173595e-33,1.107991650925326e-34
345,193,43,150,0,1,9.786760299103244e-18,0.0007683452891218422,2.371112432796324,5.3877246635819154e-14,1.0827411648260103,-2.829331709557252,4.051359456967116e-34,-3.8554414498225435e-34,-1.2446223027678453e-34
345,193,44,149,0,1,3.200216146042573e-18,0.0012031396771260538,1.6465437939960437,7.726131993437858e-14,0.23955984690702276,1.8861036409030665,2.9747980257059225e-34,-9.225105989842325e-35,2.8281438238720475e-34
345,193,45,148,0,1,1.0401247842079746e-18,0.001381590946667506,1.2378492453326082,1.6639600331021528e-14,3.0278596207815403,-2.0174764410654378,2.3911554699722844e-35,-1.0329164217446783e-35,-2.156550056750027e-35
345,193,46,147,0,1,3.360203552688984e-19,0.001375015171507036,0.927930762694572,1.50912355489313e-14,-1.0842275398915056,-0.15629677719693355,6.97265013871365e-36,6.887657044270112e-36,-1.0853710874257659e-36
345,193,47,146,0,1,1.0790115825184165e-19,0.0009482363553886309,1.2499942435879043,2.6437461335989433e-14,-1.027493966728267,0.2225002768596374,2.7049700341334666e-36,2.638289182340673e-36,5.969029032465744e-37
346,194,0,194,1,1,0.16679677429272066,0.9999999999999998,0.31512889272119843,0.13199931666813117,1.0072487206954446,1.322377613416643,0.022017060229087632,0.005413368115762219,0.02134118990999615
346,194,1,193,1,1,0.24193326514233876,0.9975954207533365,0.39509996627583965,0.0989932271447219,1.2452810547997226,1.6403810210755623,0.023892165587057368,-0.0016611876937038862,0.023834345635776435
346,194,2,192,1,1,0.2186007498711207,0.9874829901604438,0.5240744448890677,0.06886992299806577,1.6007826838240293,2.124857128713097,0.014866573017386255,-0.00782197072693803,0.012642458907514852
346,194,3,191,1,1,0.15749097176455976,0.95064455661289,0.7335227583594347,0.043301414964487375,2.1516412825136357,2.8851640408730708,0.006482998432085361,-0.006271017007985626,0.001644267118194681
346,194,4,190,1,1,0.0989499197599701,0.8351820771048222,1.055428692598929,0.023819264039786285,3.0380229060938713,-2.1897337084867865,0.0019684525518002313,-0.0011420370982999108,-0.001603295579360076
346,194,5,189,1,1,0.056649294928495124,0.5968029957733548,1.4333937165162012,0.01110974646382266,-1.7686946087438604,-0.3353008922276593,0.0003756035180509393,0.00035468666248905775,-0.00012359358488455447
346,194,6,188,1,1,0.03030202851363843,0.33934220705238705,1.6510090771824324,0.004117860994694303,0.769459852524249,2.4204689297066815,4.234296493172692e-05,-3.180228882178404e-05,2.795605667660025e-05
346,194,7,187,1,1,0.015384232677731636,0.25353658096545717,1.2394882947620762,0.002338168990051588,-0.5666089020213024,0.6728793927407738,9.119948072501773e-06,7.132076242547308e-06,5.683919538102301e-06
346,194,8,186,1,1,0.007491800809207854,0.14317193728333336,0.8115571960160283,0.001160976855080386,-3.1116931772792147,-2.3001359812631863,1.245281927323287e-06,-8.298277542364648e-07,-9.285003913929521e-07
346,194,9,185,1,1,0.0035255533219801668,0.11471079270810389,1.2100739024330371,0.0005796262909667689,-2.401271134181717,-1.1911972317486796,2.3441189441383828e-07,8.68608899129202e-08,-2.177248769576413e-07
346,194,10,184,1,1,0.0016119687717418823,0.0652347515853448,1.3973227125202639,0.0001907818964965535,-0.8062462758784189,0.591076436641845,2.006193406068321e-08,1.6658252617359755e-08,1.1179616182652611e-08
346,194,11,183,1,1,0.0007190357672739548,0.04242031885506562,0.8518718614981986,0.00011490970785732731,-2.0496426132789387,-1.1977707517807403,3.5049444830928186e-09,1.2773230366935897e-09,-3.263905894705706e-09
346,194,12,182,1,1,0.00031389204535098693,0.031595692137664076,1.6350462577120368,6.527201036462231e-05,-1.0132468622641642,0.6217993954478725,6.473440678104907e-10,5.261817322598595e-10,3.7707708332043546e-10
346,194,13,181,1,1,0.00013443942286543226,0.01111861045030421,2.5530629455148324,4.243220731758489e-05,2.6098447123096054,-1.1202776493551485,6.342679669338413e-11,2.761808974082542e-11,-5.7098158095087434e-11
346,194,14,180,1,1,5.6605104564441034e-05,0.020175045373025054,1.827310678394654,1.779848298766017e-05,2.8565217371790923,-1.5993528916058402,2.032605539809616e-11,-5.803634319449669e-13,-2.0317768241943674e-11
