r,n_r,m,N_paths_log10,G_re,G_im,abs_G,r_abs_G,abs_Gmix_minus_G,tri_full,r_tri_full,abs_D_at_0,max_absH_all_j,argmax_absH_all_j,argmax_absterm_all_j,L_d0.5,jmax_d0.5,S_d0.5,r_S_d0.5,max_absH_window_d0.5,min_absH_window_d0.5,trunc_bound_d0.5,abs_signed_trunc_d0.5,abs_signed_trunc_minus_G_d0.5,weight_in_window_d0.5,ratio_S_over_absG_d0.5,ratio_full_over_S_d0.5,L_d1,jmax_d1,S_d1,r_S_d1,max_absH_window_d1,min_absH_window_d1,trunc_bound_d1,abs_signed_trunc_d1,abs_signed_trunc_minus_G_d1,weight_in_window_d1,ratio_S_over_absG_d1,ratio_full_over_S_d1,seconds
320,179,316,139.82125216965167,-0.012019362077727544,0.061143847675981744,0.06231400463282048,19.940481482502555,2.5018537765542006e-17,0.07380097027389916,23.61631048764773,0.9999999999999998,1.0000000000000007,179,1,35,35,0.07380097027389916,23.61631048764773,0.13933358453167882,2.3685160882541034e-11,0.0006987712429686843,0.062314004632820504,2.5018537765542006e-17,0.9999999999999738,1.1843400325298392,1.0,47,47,0.07380097027389916,23.61631048764773,0.13933358453167882,2.1526476724479513e-14,3.90625e-05,0.062314004632820504,2.5018537765542006e-17,0.9999999999999999,1.1843400325298392,1.0,0.213160399987828
321,179,317,140.0142027369552,-0.011228626722928212,0.06596140113713095,0.06691030188286672,21.478206904400217,1.962615573354719e-17,0.07923831435916,25.43549890929036,0.9999999999999998,1.0000000000000009,179,1,35,35,0.07923831435916,25.43549890929036,0.1489501989918841,2.711194335606895e-11,0.0006955085011662898,0.06691030188286673,1.962615573354719e-17,0.9999999999999757,1.1842468518207363,1.0,47,47,0.07923831435916,25.43549890929036,0.1489501989918841,2.5181759715370253e-14,3.881949903436496e-05,0.06691030188286673,1.962615573354719e-17,1.0,1.1842468518207363,1.0,0.20386929999222048
322,180,318,140.6512329296503,-0.01175503795668253,0.06217954915680919,0.06328093907889719,20.376462383404895,3.804545602077247e-17,0.07494272662786008,24.131557974170946,0.9999999999999998,0.9999999999999981,180,1,35,35,0.07494272662786008,24.131557974170946,0.14136351172102884,2.4028539760578485e-11,0.0006922710715221774,0.06328093907889723,3.804545602077247e-17,0.9999999999999738,1.184285943266791,1.0,47,47,0.07494272662786008,24.131557974170946,0.14136351172102884,2.1664083095609566e-14,3.8578758535550326e-05,0.06328093907889723,3.804545602077247e-17,1.0,1.184285943266791,1.0,0.2089533999969717
323,180,319,140.84408077509954,-0.010954929047563044,0.06696508164230677,0.06785523288441321,21.917240221665466,3.576224061345498e-17,0.08035366694871884,25.954234424436187,0.9999999999999998,0.999999999999998,180,1,35,35,0.08035366694871884,25.954234424436187,0.15091736207361697,2.7455157856941425e-11,0.0006890586799686158,0.06785523288441324,3.576224061345498e-17,0.9999999999999757,1.1841926338326163,1.0,47,47,0.08035366694871884,25.954234424436187,0.15091736207361697,2.5292845655554154e-14,3.8340250553537365e-05,0.06785523288441324,3.576224061345498e-17,1.0,1.1841926338326163,1.0,0.21178889999282546
324,181,320,141.4811981994008,-0.011490173246755869,0.06320256184701338,0.06423852352962368,20.813281623598073,4.734873626495502e-17,0.07607333923972084,24.647761913669555,0.9999999999999998,1.0000000000000013,181,1,35,35,0.07607333923972084,24.647761913669555,0.14337033776311084,2.4367940069183728e-11,0.0006858710562414266,0.06423852352962373,4.734873626495502e-17,0.9999999999999739,1.1842323742798901,1.0,47,47,0.07607333923972084,24.647761913669555,0.14337033776311084,2.1796949320851897e-14,3.8103947568968146e-05,0.06423852352962373,4.734873626495502e-17,1.0,1.1842323742798901,1.0,0.22130770000512712
325,182,321,142.1180236961675,-0.011983926139688001,0.05947199240026421,0.06066739128871936,19.716902168833794,5.2186064346577006e-17,0.07184650608602061,23.350114477956698,0.9999999999999998,1.0000000000000007,182,1,35,35,0.07184650608602061,23.350114477956698,0.13586830705430572,2.1586414830444258e-11,0.0006827079338156666,0.06066739128871941,5.2186064346577006e-17,0.999999999999972,1.18426892206555,1.0,47,47,0.07184650608602061,23.350114477956698,0.13586830705430572,1.8752905642329465e-14,3.78698224852071e-05,0.06066739128871941,5.2186064346577006e-17,0.9999999999999999,1.18426892206555,1.0,0.20986370000173338
326,182,322,142.31114829452204,-0.011224993945824603,0.06421306680067877,0.06518679649309539,21.250895656749098,4.734873626495502e-17,0.07719285623373023,25.164871132196055,0.9999999999999998,1.0000000000000007,182,1,35,35,0.07719285623373023,25.164871132196055,0.14535425090712306,2.4703393408659305e-11,0.0006795690498425905,0.06518679649309543,4.734873626495502e-17,0.9999999999999739,1.1841793183057636,1.0,47,47,0.07719285623373023,25.164871132196055,0.14535425090712306,2.1925228946691562e-14,3.7637848620572846e-05,0.06518679649309543,4.734873626495502e-17,1.0,1.1841793183057636,1.0,0.20817499997792765
327,183,323,142.94806109934422,-0.01172832307190317,0.060501028488322256,0.061627331681841604,20.152137459962205,3.469446951953614e-17,0.07298010443490534,23.864494150214046,0.9999999999999998,0.9999999999999992,183,1,35,35,0.07298010443490534,23.864494150214046,0.13788986194319017,2.1916052686356602e-11,0.0006764541450878667,0.06162733168184163,3.469446951953614e-17,0.999999999999972,1.1842165228193517,1.0,47,47,0.07298010443490534,23.864494150214046,0.13788986194319017,1.8896130134957058e-14,3.7407999700736e-05,0.06162733168184163,3.469446951953614e-17,1.0,1.1842165228193517,1.0,0.20339800001238473
328,183,324,143.14108352278174,-0.010959703471687163,0.06521124628636471,0.06612580239519386,21.689263185623588,3.273069708340169e-17,0.07830133268454141,25.682837120529584,0.9999999999999998,0.9999999999999992,183,1,35,35,0.07830133268454141,25.682837120529584,0.14731544955289375,2.5034933164450227e-11,0.0006733629638710155,0.06612580239519389,3.273069708340169e-17,0.9999999999999741,1.184126768195292,1.0,47,47,0.07830133268454141,25.682837120529584,0.14731544955289375,2.2049070874612706e-14,3.7180249851279e-05,0.06612580239519389,3.273069708340169e-17,1.0,1.184126768195292,1.0,0.22413190000224859
329,184,325,143.77808271717117,-0.01147198083628761,0.061517705123824165,0.06257822614943581,20.58823640316438,3.184528986116163e-17,0.07410292094621526,24.37986099130482,0.9999999999999998,0.9999999999999994,184,1,35,35,0.07410292094621526,24.37986099130482,0.13988892572202022,2.2242227624050298e-11,0.0006702952540060441,0.06257822614943584,3.184528986116163e-17,0.9999999999999722,1.1841646129319592,1.0,47,47,0.07410292094621526,24.37986099130482,0.13988892572202022,1.903509991275205e-14,3.695457359041398e-05,0.06257822614943584,3.184528986116163e-17,1.0,1.1841646129319592,1.0,0.23639390000607818
330,185,326,144.41479557492522,-0.011943618524518428,0.05785539895447926,0.05907535198067956,19.494866153624255,2.359479019930958e-17,0.0699569958011443,23.08580861437762,0.9999999999999998,0.9999999999999998,185,1,35,35,0.0699569958011443,23.08580861437762,0.13250754478778767,1.9722045243310875e-11,0.0006672507667432488,0.05907535198067957,2.359479019930958e-17,0.9999999999999702,1.1841993903654362,1.0,47,47,0.0699569958011443,23.08580861437762,0.13250754478778767,1.640458229729933e-14,3.6730945821854914e-05,0.05907535198067957,2.359479019930958e-17,1.0,1.1841993903654362,1.0,0.23763369998778217
331,185,327,144.60808886408878,-0.011215133043644982,0.06252218938859604,0.06352010213412859,21.025153806396563,2.5018537765542006e-17,0.07521499050023522,24.89616185557786,0.9999999999999998,0.9999999999999998,185,1,35,35,0.07521499050023522,24.89616185557786,0.14186566011969534,2.256495705042326e-11,0.0006642292567121604,0.0635201021341286,2.5018537765542006e-17,0.9999999999999724,1.1841131857976517,1.0,47,47,0.07521499050023522,24.89616185557786,0.14186566011969534,1.916993806193696e-14,3.6509341827840195e-05,0.0635201021341286,2.5018537765542006e-17,1.0,1.1841131857976517,1.0,0.2627257000131067
332,186,328,145.24488817081635,-0.011696465668319268,0.05887760036943484,0.06002815284841809,19.929346745674806,1.8683543625880677e-17,0.07108225376898232,23.59930825130213,0.9999999999999998,0.999999999999999,186,1,35,35,0.07108225376898232,23.59930825130213,0.13452014984376204,2.0037844297250645e-11,0.0006612304818656046,0.0600281528484181,1.8683543625880677e-17,0.9999999999999702,1.1841486102109093,1.0,47,47,0.07108225376898232,23.59930825130213,0.13452014984376204,1.6549314897155052e-14,3.628973726230222e-05,0.0600281528484181,1.8683543625880677e-17,0.9999999999999999,1.1841486102109093,1.0,0.15250499997637235
333,186,329,145.43807984685708,-0.010957989680040222,0.06351465184069206,0.06445299478125276,21.46284726215717,2.0888836804026048e-17,0.07631635704805179,25.413346897001244,0.9999999999999998,0.9999999999999991,186,1,35,35,0.07631635704805179,25.413346897001244,0.14382024119334205,2.288426098329427e-11,0.000658254203424854,0.06445299478125278,2.0888836804026048e-17,0.9999999999999725,1.1840622349211567,1.0,47,47,0.07631635704805179,25.413346897001244,0.14382024119334205,1.9300765017231636e-14,3.607210814418022e-05,0.06445299478125278,2.0888836804026048e-17,1.0,1.1840622349211567,1.0,0.13869610000983812
334,187,330,146.07496470829759,-0.011448382584206267,0.05988776393923735,0.06097220459714553,20.364716335446605,2.2215299868541707e-17,0.07219708322939,24.11382579861626,0.9999999999999998,0.9999999999999993,187,1,35,35,0.07219708322939,24.11382579861626,0.13651086560912132,2.0350642614690856e-11,0.0006553001858258477,0.06097220459714555,2.2215299868541707e-17,0.9999999999999704,1.1840982904654553,1.0,47,47,0.07219708322939,24.11382579861626,0.13651086560912132,1.66902690855765e-14,3.58564308508731e-05,0.06097220459714555,2.2215299868541707e-17,1.0,1.1840982904654553,1.0,0.1418056999973487
335,187,331,146.2680559647857,-0.010700740951371237,0.06449526416427426,0.06537694514527176,21.90127662366604,3.3682237275240583e-17,0.0774070714872389,25.931368948225032,0.9999999999999998,0.9999999999999994,187,1,35,35,0.0774070714872389,25.931368948225032,0.14575285535584628,2.3200161380189225e-11,0.0006523681966664514,0.06537694514527179,3.3682237275240583e-17,0.9999999999999725,1.1840117539177677,1.0,47,47,0.0774070714872389,25.931368948225032,0.14575285535584628,1.942769814861131e-14,3.5642682111828916e-05,0.06537694514527179,3.3682237275240583e-17,1.0,1.1840117539177677,1.0,0.17545810001320206
336,188,332,146.9050255003548,-0.011199608938434608,0.06088604382361873,0.0619075243638888,20.80092818626664,2.5018537765542006e-17,0.07330150672553443,24.629306259779568,0.9999999999999998,1.0000000000000016,188,1,36,36,0.07330150672553443,24.629306259779568,0.1384798288443708,1.2216873807362487e-11,0.0006494580066547393,0.06190752436388881,2.5018537765542006e-17,0.9999999999999899,1.184048425110209,1.0,47,47,0.07330150672553443,24.629306259779568,0.1384798288443708,1.6827542242850262e-14,3.5430839002267575e-05,0.06190752436388881,2.5018537765542006e-17,0.9999999999999999,1.184048425110209,1.0,0.29528369999025017
337,189,333,147.5417150091815,-0.011659953388264793,0.05730665337162063,0.05848082620544605,19.70803843123532,2.823925224926892e-17,0.06924610352064835,23.335936886458494,0.9999999999999998,0.9999999999999997,189,1,36,36,0.06924610352064835,23.335936886458494,0.13124991523535187,1.083230378750035e-11,0.000646569389558271,0.058480826205446076,2.823925224926892e-17,0.9999999999999893,1.1840821686989056,1.0,47,47,0.06924610352064835,23.335936886458494,0.13124991523535187,1.4550202529254888e-14,3.522087893703387e-05,0.058480826205446076,2.823925224926892e-17,1.0,1.1840821686989056,1.0,0.2995278999733273
338,189,334,147.73507085246342,-0.0109503617384538,0.061872599572026316,0.06283413881007126,21.237938917804087,4.2349997174859565e-17,0.07439555803589175,25.145698616131412,0.9999999999999998,0.9999999999999994,189,1,36,36,0.07439555803589175,25.145698616131412,0.1404271949101482,1.2393860970214979e-11,0.0006437021221543446,0.0628341388100713,4.2349997174859565e-17,0.99999999999999,1.183999008258348,1.0,47,47,0.07439555803589175,25.145698616131412,0.1404271949101482,1.6961230646322165e-14,3.501277966457757e-05,0.0628341388100713,4.2349997174859565e-17,1.0,1.183999008258348,1.0,0.16886629999498837
339,190,335,148.37184508897946,-0.011419874634406099,0.05831015239531267,0.0594179047849227,20.142669722088794,2.823925224926892e-17,0.07035278225722037,23.849593185197705,0.9999999999999998,0.9999999999999999,190,1,36,36,0.07035278225722037,23.849593185197705,0.1332317524861907,1.1005223512760704e-11,0.0006408559841812017,0.05941790478492272,2.823925224926892e-17,0.9999999999999893,1.1840333736418185,1.0,47,47,0.07035278225722037,23.849593185197705,0.1332317524861907,1.469026244320785e-14,3.48065192610576e-05,0.05941790478492272,2.823925224926892e-17,1.0,1.1840333736418185,1.0,0.1773613999830559
340,190,336,148.56510106281178,-0.010700837059863438,0.06284759230839228,0.06375208053658826,21.67570738244001,4.819909745438293e-17,0.07547927792581074,25.662954494775654,0.9999999999999998,1.0000000000000002,190,1,36,36,0.07547927792581074,25.662954494775654,0.1423531297608864,1.256901860251764e-11,0.0006380307582901652,0.06375208053658829,4.819909745438293e-17,0.9999999999999901,1.1839500341089586,1.0,47,47,0.07547927792581074,25.662954494775654,0.1423531297608864,1.7091428533281156e-14,3.460207612456748e-05,0.06375208053658829,4.819909745438293e-17,1.0,1.1839500341089586,1.0,0.1577629999956116
341,191,337,149.20195916920395,-0.011178927442181201,0.05930207176978793,0.060346533744256026,20.578168006791305,2.359479019930958e-17,0.07144939114308405,24.36424237979166,0.9999999999999998,0.9999999999999996,191,1,36,36,0.07144939114308405,24.36424237979166,0.13519241213113065,1.1176544399125506e-11,0.000635226229998689,0.06034653374425603,2.359479019930958e-17,0.9999999999999892,1.1839850064277275,1.0,47,47,0.07144939114308405,24.36424237979166,0.13519241213113065,1.4827071043108026e-14,3.4399428969479106e-05,0.06034653374425603,2.359479019930958e-17,1.0,1.1839850064277275,1.0,0.1713117999897804
342,192,338,149.83854240282972,-0.011619221413046379,0.055785742700397684,0.056982939507192576,19.48816531145986,2.823925224926892e-17,0.06746877829746088,23.07432217773162,0.9999999999999998,0.9999999999999979,192,1,36,36,0.06746877829746088,23.07432217773162,0.12807495876679642,9.918631862696255e-12,0.0006324421876442984,0.056982939507192604,2.823925224926892e-17,0.9999999999999885,1.1840171616444033,1.0,47,47,0.06746877829746088,23.07432217773162,0.12807495876679642,1.2839658216120446e-14,3.419855682090216e-05,0.056982939507192604,2.823925224926892e-17,0.9999999999999999,1.1840171616444033,1.0,0.20909230000688694
343,192,339,150.03205755380196,-0.010937336249486191,0.060282558802075135,0.061266730122962916,21.01448843217628,3.273069708340169e-17,0.07253595244260605,24.879831687813876,0.9999999999999998,0.9999999999999978,192,1,36,36,0.07253595244260605,24.879831687813876,0.1371320261676841,1.1346269247071058e-11,0.000629678422339404,0.061266730122962944,3.273069708340169e-17,0.9999999999999893,1.1839370617140117,1.0,47,47,0.07253595244260605,24.879831687813876,0.1371320261676841,1.496070387548537e-14,3.399943900925635e-05,0.061266730122962944,3.273069708340169e-17,1.0,1.1839370617140117,1.0,0.19833389998530038
344,193,340,150.66872469646552,-0.01138690663677998,0.056782449869577964,0.057912936861688157,19.922050280420727,4.579801393138379e-17,0.06856716996704391,23.587106468663105,0.9999999999999998,0.9999999999999992,193,1,36,36,0.06856716996704391,23.587106468663105,0.13004744288380127,1.0083894681236292e-11,0.0006269347279269675,0.0579129368616882,4.579801393138379e-17,0.9999999999999888,1.1839698292421426,1.0,47,47,0.06856716996704391,23.587106468663105,0.13004744288380127,1.2976847914813803e-14,3.380205516495403e-05,0.0579129368616882,4.579801393138379e-17,1.0,1.1839698292421426,1.0,0.1781312000239268
345,193,341,150.86214053959333,-0.010695303152052346,0.0612517641156831,0.06217851812963691,21.45158875472473,3.273069708340169e-17,0.07361249686777153,25.39631141938118,0.9999999999999998,0.9999999999999993,193,1,36,36,0.07361249686777153,25.39631141938118,0.13905074011064916,1.1514402238312538e-11,0.0006242109009370035,0.062178518129636935,3.273069708340169e-17,0.9999999999999892,1.183889534232639,1.0,47,47,0.07361249686777153,25.39631141938118,0.13905074011064916,1.50912355489313e-14,3.3606385213190505e-05,0.062178518129636935,3.273069708340169e-17,1.0,1.183889534232639,1.0,0.16773689998080954
346,194,342,151.49889075544328,-0.011153552434803815,0.05776787437501864,0.058834760488369914,20.35682712897599,2.823925224926892e-17,0.06965582024614192,24.100913805165103,0.9999999999999998,0.999999999999999,194,1,36,36,0.06965582024614192,24.100913805165103,0.13199931666813117,1.0247781159622345e-11,0.0006215067405438964,0.058834760488369935,2.823925224926892e-17,0.9999999999999886,1.1839228997951143,1.0,47,47,0.06965582024614192,24.100913805165103,0.13199931666813117,1.311118518458381e-14,3.3412409368839586e-05,0.058834760488369935,2.823925224926892e-17,1.0,1.1839228997951143,1.0,0.169507499987958
347,194,343,151.69220841647336,-0.010453011737048814,0.062209839914755385,0.0630819279714434,21.889429006090857,3.184528986116163e-17,0.07467906219228333,25.913634580722317,0.9999999999999998,0.9999999999999991,194,1,36,36,0.07467906219228333,25.913634580722317,0.14094871039373824,1.1680948706341984e-11,0.0006188220485245175,0.06308192797144342,3.184528986116163e-17,0.9999999999999895,1.1838424188000383,1.0,47,47,0.07467906219228333,25.913634580722317,0.14094871039373824,1.5218739500758708e-14,3.322010813145197e-05,0.06308192797144342,3.184528986116163e-17,1.0,1.1838424188000383,1.0,0.15418770001269877
348,195,344,152.32904088196463,-0.01091938893802079,0.058742151485087706,0.05974841768513006,20.792449354425262,3.878959614448864e-17,0.0707347397485999,24.615689432512763,0.9999999999999998,1.0000000000000004,195,1,36,36,0.0707347397485999,24.615689432512763,0.13393068837550084,1.0410289119167621e-11,0.0006161566292171235,0.0597484176851301,3.878959614448864e-17,0.9999999999999887,1.183876368431495,1.0,47,47,0.0707347397485999,24.615689432512763,0.13393068837550084,1.3242728218546985e-14,3.302946228035408e-05,0.0597484176851301,3.878959614448864e-17,0.9999999999999999,1.183876368431495,1.0,0.16531519999261945
349,196,345,152.9656042959489,-0.01134989139891332,0.05530237567322522,0.0564550510571876,19.702812818958474,2.964296775167217e-17,0.06683756536800765,23.32631031343467,0.9999999999999998,1.0000000000000007,196,1,36,36,0.06683756536800765,23.32631031343467,0.1269540105420375,9.259681253377528e-12,0.0006135102894810192,0.05645505105718763,2.964296775167217e-17,0.9999999999999879,1.1839076241433706,1.0,47,47,0.06683756536800765,23.32631031343467,0.1269540105420375,1.150279089057475e-14,3.2840452869845076e-05,0.05645505105718763,2.964296775167217e-17,1.0,1.1839076241433706,1.0,0.16801330001908354
350,196,346,153.15917537126637,-0.010684624398574228,0.059705421927476576,0.060653924902487624,21.22887371587067,1.962615573354719e-17,0.07180394989043164,25.13138246165107,0.9999999999999998,1.0000000000000007,196,1,36,36,0.07180394989043164,25.13138246165107,0.13584168440220637,1.057141811322893e-11,0.00061088283865697,0.060653924902487645,1.962615573354719e-17,0.9999999999999888,1.1838302303745345,1.0,48,48,0.07180394989043164,25.13138246165107,0.13584168440220637,8.588728161251993e-15,3.265306122448979e-05,0.060653924902487645,1.962615573354719e-17,1.0,1.1838302303745345,1.0,0.17094460001681
351,197,347,153.79582106979254,-0.011123904476503936,0.0562811894486344,0.05736997068637442,20.13685971091742,1.8440363494407353e-17,0.06791813254226858,23.839264522336272,0.9999999999999998,1.0000000000000007,197,1,36,36,0.06791813254226858,23.839264522336272,0.12889665721813567,9.416284729558217e-12,0.0006082740885283462,0.05736997068637444,1.8440363494407353e-17,0.9999999999999879,1.1838620750489488,1.0,48,48,0.06791813254226858,23.839264522336272,0.12889665721813567,7.43267617253304e-15,3.24672689345054e-05,0.05736997068637444,1.8440363494407353e-17,1.0,1.1838620750489488,1.0,0.16670550001435913
352,197,348,153.98929451181093,-0.010449447543990157,0.060657828396128266,0.061551304614189506,21.666059224194704,2.964296775167217e-17,0.07286347918218668,25.64794467212971,0.9999999999999998,1.0000000000000007,197,1,36,36,0.07286347918218668,25.64794467212971,0.13773244227426287,1.0731168858726386e-11,0.0006056838532829842,0.06155130461418954,2.964296775167217e-17,0.9999999999999888,1.1837844809123568,1.0,48,48,0.07286347918218668,25.64794467212971,0.13773244227426287,8.659329636026954e-15,3.228305785123967e-05,0.06155130461418954,2.964296775167217e-17,1.0,1.1837844809123568,1.0,0.17193810001481324
353,198,349,154.62602169201577,-0.010896947997706009,0.05724913644831998,0.05827698602143961,20.571776065568184,2.7097246932071044e-17,0.06898928099918779,24.35321619271329,0.9999999999999998,1.0000000000000007,198,1,36,36,0.06898928099918779,24.35321619271329,0.1308193426226741,9.571703963691048e-12,0.0006031119494757501,0.05827698602143964,2.7097246932071044e-17,0.9999999999999881,1.1838169011315585,1.0,48,48,0.06898928099918779,24.35321619271329,0.1308193426226741,7.50577137511817e-15,3.2100410082738804e-05,0.05827698602143964,2.7097246932071044e-17,0.9999999999999999,1.1838169011315585,1.0,0.16536579999956302
354,199,350,155.26248458679905,-0.011309195647035907,0.053867785579977734,0.05504213140380188,19.484914516945867,3.3682237275240583e-17,0.06516144701692317,23.0671522439908,0.9999999999999998,0.9999999999999999,199,1,36,36,0.06516144701692317,23.0671522439908,0.12394774101247352,8.520336237480252e-12,0.0006005581959917897,0.05504213140380191,3.3682237275240583e-17,0.9999999999999871,1.1838467253181681,1.0,48,48,0.06516144701692317,23.0671522439908,0.12394774101247352,6.494295513101642e-15,3.191930798940279e-05,0.05504213140380191,3.3682237275240583e-17,0.9999999999999999,1.1838467253181681,1.0,0.1788249000092037
355,199,351,155.4562064560782,-0.010669237286364564,0.05820634681645474,0.05917610526209175,21.00751736804257,3.029564307160424e-17,0.07005102228155304,24.86811290995133,0.9999999999999998,1.0,199,1,36,36,0.07005102228155304,24.86811290995133,0.1327221728370157,9.72593463218131e-12,0.000598022414010451,0.059176105262091785,3.029564307160424e-17,0.999999999999988,1.1837720980672204,1.0,48,48,0.07005102228155304,24.86811290995133,0.1327221728370157,7.577266749131143e-15,3.1739734179726246e-05,0.059176105262091785,3.029564307160424e-17,1.0,1.1837720980672204,1.0,0.16738179998355918
356,200,352,156.09275085521045,-0.011090361766240342,0.05483989369301055,0.05595006759930487,19.918224065352533,1.962615573354719e-17,0.06623383001511657,23.579243485381497,0.9999999999999998,0.9999999999999996,200,1,36,36,0.06623383001511657,23.579243485381497,0.12588076813597393,8.66986444854251e-12,0.0005955044269698651,0.05595006759930488,1.962615573354719e-17,0.9999999999999873,1.1838025020713194,1.0,48,48,0.06623383001511657,23.579243485381497,0.12588076813597393,6.566872701955446e-15,3.156167150612296e-05,0.05595006759930488,1.962615573354719e-17,1.0,1.1838025020713194,1.0,0.19580000001587905
357,200,353,156.28637564881944,-0.010440966617566303,0.05915295384550938,0.060067343311970244,21.44404156237338,2.9079264368403834e-17,0.0711033758360502,25.38390517346992,0.9999999999999998,0.9999999999999994,200,1,36,36,0.0711033758360502,25.38390517346992,0.13460526675249937,9.878973678809164e-12,0.0005930040605321716,0.06006734331197028,2.9079264368403834e-17,0.9999999999999881,1.1837276615808092,1.0,48,48,0.0711033758360502,25.38390517346992,0.13460526675249937,7.647197250209229e-15,3.138510306083218e-05,0.06006734331197028,2.9079264368403834e-17,1.0,1.1837276615808092,1.0,0.17965030000777915
358,201,354,156.92300076939796,-0.010870404202473701,0.05580140966522548,0.05685035627110421,20.35242754505531,2.9079264368403834e-17,0.06729709999687387,24.092361798880848,0.9999999999999998,0.9999999999999999,201,1,36,36,0.06729709999687387,24.092361798880848,0.12779436860840612,8.818381347369302e-12,0.0005905211425493743,0.05685035627110424,2.9079264368403834e-17,0.9999999999999871,1.1837586325044636,1.0,48,48,0.06729709999687387,24.092361798880848,0.12779436860840612,6.63802399464923e-15,3.121001217190475e-05,0.05685035627110424,2.9079264368403834e-17,1.0,1.1837586325044636,1.0,0.17334360000677407
359,202,355,157.55936620819998,-0.01126515916573652,0.05247666500839097,0.05367219188213075,19.26831688568494,3.622208959480119e-17,0.06353644839185209,22.809584972674898,0.9999999999999998,1.0,202,1,36,36,0.06353644839185209,22.809584972674898,0.12102513100595479,7.85539140840183e-12,0.0005880555030298156,0.05367219188213079,3.622208959480119e-17,0.9999999999999865,1.1837871002433473,1.0,48,48,0.06353644839185209,22.809584972674898,0.12102513100595479,5.751401094777545e-15,3.1036382399267544e-05,0.05367219188213079,3.622208959480119e-17,1.0,1.1837871002433473,1.0,0.18119419997674413
360,202,356,157.7532346208782,-0.01064954391379686,0.05675245248449331,0.05774299653270999,20.7874787517756,3.5381555418772973e-17,0.06835125764705632,24.606452752940278,0.9999999999999998,1.0,202,1,36,36,0.06835125764705632,24.606452752940278,0.1296886262382026,8.96587931221193e-12,0.0005856069741052555,0.05774299653271003,3.5381555418772973e-17,0.9999999999999873,1.1837151126775525,1.0,48,48,0.06835125764705632,24.606452752940278,0.1296886262382026,6.707776244883401e-15,3.08641975308642e-05,0.05774299653271003,3.5381555418772973e-17,1.0,1.1837151126775525,1.0,0.1800027000135742
361,203,357,158.38968079261795,-0.011053274803205919,0.05344198570750877,0.054573076880791306,19.700880753965663,1.6365348541700844e-17,0.06460056055990177,23.32080236212454,0.9999999999999998,0.9999999999999998,203,1,36,36,0.06460056055990177,23.32080236212454,0.12294817812537168,7.998088869741851e-12,0.000583175389998542,0.05457307688079132,1.6365348541700844e-17,0.9999999999999863,1.1837441510035134,1.0,48,48,0.06460056055990177,23.32080236212454,0.12294817812537168,5.821292203204614e-15,3.0693441578870636e-05,0.05457307688079132,1.6365348541700844e-17,0.9999999999999998,1.1837441510035134,1.0,0.1800914999912493
362,203,358,158.5834526946953,-0.010427980743115982,0.05769314643867987,0.058627996114260617,21.223334593362342,3.029564307160424e-17,0.06939631382354215,25.12146560412226,0.9999999999999998,0.9999999999999997,203,1,36,36,0.06939631382354215,25.12146560412226,0.13156364209855267,9.112352261512372e-12,0.0005807605869918638,0.058627996114260644,3.029564307160424e-17,0.9999999999999875,1.1836719387149965,1.0,48,48,0.06939631382354215,25.12146560412226,0.13156364209855267,6.776156440763064e-15,3.0524098775983637e-05,0.058627996114260644,3.029564307160424e-17,1.0,1.1836719387149965,1.0,0.17710140001145191
363,204,359,159.21997883574426,-0.010840116209005903,0.05439698320746886,0.055466565618383125,20.134363319473074,2.964296775167217e-17,0.06565585887620168,23.833076772061208,0.9999999999999998,0.9999999999999992,204,1,36,36,0.06565585887620168,23.833076772061208,0.12485232630588276,8.139928655514333e-12,0.000578362403395568,0.05546656561838316,2.964296775167217e-17,0.9999999999999866,1.1837015352261426,1.0,48,48,0.06565585887620168,23.833076772061208,0.12485232630588276,5.889946038417568e-15,3.0356153571780918e-05,0.05546656561838316,2.964296775167217e-17,1.0,1.1837015352261426,1.0,0.18121000000974163
364,204,360,159.413655269601,-0.010205896206039101,0.058623618107393874,0.05950536881130981,21.65995424731677,3.5381555418772973e-17,0.07043228653529902,25.637352298848846,0.9999999999999998,0.9999999999999992,204,1,36,36,0.07043228653529902,25.637352298848846,0.13341952879454755,9.257795243473533e-12,0.0005759806795175375,0.05950536881130984,3.5381555418772973e-17,0.9999999999999875,1.1836291067893088,1.0,48,48,0.07043228653529902,25.637352298848846,0.13341952879454755,6.84319140524645e-15,3.0189590629151068e-05,0.05950536881130984,3.5381555418772973e-17,1.0,1.1836291067893088,1.0,0.18033450000802986
365,205,361,160.05026062700233,-0.010625909802731539,0.05534176668024835,0.0563526494357349,20.568717044043236,3.576224061345498e-17,0.06670233472917791,24.34635217614994,0.9999999999999998,0.9999999999999999,205,1,36,36,0.06670233472917791,24.34635217614994,0.12673763995866535,8.280900661065052e-12,0.0005736152576331109,0.05635264943573494,3.576224061345498e-17,0.9999999999999866,1.1836592493356661,1.0,48,48,0.06670233472917791,24.34635217614994,0.12673763995866535,5.957382650407315e-15,3.0024394820791894e-05,0.05635264943573494,3.576224061345498e-17,0.9999999999999999,1.1836592493356661,1.0,0.22984169999836013
